player_id,puuid,rank_group,sample_tier,sample_division,sample_league_points,game_name,tag_line,match_id,game_start,queue_id,game_mode,game_duration_min,champion,position,win,kills,deaths,assists,kda,gold,damage_to_champions,damage_taken,vision_score,cs,cs_per_min
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7193039139,2024-11-20 10:26:09.143000+00:00,420,CLASSIC,34.11666666666667,Aurora,UTILITY,False,1,7,4,0.7142857142857143,7650,5871,19859,36,41,1.2017586712261847
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7193078497,2024-11-20 11:19:59.948000+00:00,420,CLASSIC,33.5,Blitzcrank,UTILITY,True,1,4,14,3.75,8643,7381,17668,24,26,0.7761194029850746
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7197530324,2024-11-23 10:18:40.305000+00:00,420,CLASSIC,32.46666666666667,Zoe,MIDDLE,True,7,6,17,4.0,10251,28096,21563,15,82,2.5256673511293632
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7223527545,2024-12-11 14:58:25.420000+00:00,420,CLASSIC,36.71666666666667,Jhin,BOTTOM,True,2,8,13,1.875,9169,13334,23995,16,94,2.560145256468452
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7224569131,2024-12-12 10:13:16.402000+00:00,420,CLASSIC,20.166666666666668,Amumu,UTILITY,False,0,2,2,1.0,4228,1745,9044,17,24,1.1900826446280992
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7225920170,2024-12-13 12:17:52.626000+00:00,420,CLASSIC,21.916666666666668,XinZhao,BOTTOM,False,2,5,6,1.6,5961,9207,17346,4,69,3.1482889733840302
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7228353237,2024-12-15 01:14:17.613000+00:00,420,CLASSIC,11.45,Ornn,BOTTOM,True,2,0,1,3.0,3983,2654,5744,4,63,5.502183406113537
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7228368041,2024-12-15 01:30:04.698000+00:00,420,CLASSIC,25.616666666666667,Thresh,BOTTOM,True,6,3,6,4.0,9805,10773,12691,6,128,4.996746909564086
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7234010723,2024-12-19 12:57:05.400000+00:00,420,CLASSIC,26.266666666666666,Thresh,BOTTOM,False,2,4,8,2.5,7700,7173,14229,7,133,5.063451776649746
31,tIccoo0qkBKTlLt_9GemUCysybhUVG87M1L1QMlhH5c7yyTjHM_VZfkSpHfi98nXh1kt10oXt7mLzQ,BRONZE,BRONZE,IV,18,CrazyMortal24,EUW,EUW1_7234045671,2024-12-19 13:32:11.282000+00:00,420,CLASSIC,29.333333333333332,Ornn,BOTTOM,True,5,4,13,4.5,8973,10597,23806,9,86,2.931818181818182
