player_id,puuid,rank_group,sample_tier,sample_division,sample_league_points,game_name,tag_line,match_id,game_start,queue_id,game_mode,game_duration_min,champion,position,win,kills,deaths,assists,kda,gold,damage_to_champions,damage_taken,vision_score,cs,cs_per_min,game_end,gap_since_previous_game_min,new_session,session_id,game_in_session,continued_session
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7846134427,2026-05-07 23:44:03.102000+00:00,420,CLASSIC,26.35,MissFortune,BOTTOM,True,12,4,2,3.5,16172,30814,20070,9,225,8.538899430740038,2026-05-08 00:10:24.102000+00:00,6.674849999966667,False,26,2,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7848683921,2026-05-10 11:45:37.409000+00:00,420,CLASSIC,28.416666666666668,MissFortune,BOTTOM,True,3,9,7,1.1111111111111112,13243,11414,16908,13,189,6.651026392961876,2026-05-10 12:14:02.409000002+00:00,3575.2217833333334,True,27,1,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7848720967,2026-05-10 12:22:54.527000+00:00,420,CLASSIC,29.23333333333333,Xayah,BOTTOM,False,3,5,1,0.8,11314,14753,23481,22,236,8.07297605473204,2026-05-10 12:52:08.526999998+00:00,8.8686333333,False,27,2,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7848762470,2026-05-10 12:59:29.318000+00:00,420,CLASSIC,28.05,MissFortune,BOTTOM,True,13,6,4,2.833333333333333,16563,33653,23373,20,223,7.950089126559715,2026-05-10 13:27:32.318000+00:00,7.3465166666999995,False,27,3,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7848803536,2026-05-10 13:32:33.629000+00:00,420,CLASSIC,29.85,MissFortune,BOTTOM,True,12,8,5,2.125,17762,31793,19548,24,248,8.308207705192629,2026-05-10 14:02:24.629000+00:00,5.02185,False,27,4,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7853168691,2026-05-14 12:01:40.418000+00:00,420,CLASSIC,39.53333333333333,MissFortune,BOTTOM,True,8,9,17,2.7777777777777777,20164,35882,29625,25,297,7.512647554806072,2026-05-14 12:41:12.417999998+00:00,5639.26315,True,28,1,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7853213253,2026-05-14 12:48:22.514000+00:00,420,CLASSIC,31.966666666666665,Caitlyn,BOTTOM,False,2,9,10,1.3333333333333333,11394,22293,22830,30,205,6.412930135557873,2026-05-14 13:20:20.514000002+00:00,7.1682666667,False,28,2,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7854356273,2026-05-15 12:05:56.444000+00:00,420,CLASSIC,36.28333333333333,MissFortune,BOTTOM,True,13,13,15,2.1538461538461537,18495,45280,31029,29,197,5.429490124023887,2026-05-15 12:42:13.443999998+00:00,1365.5988333333,True,29,1,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7854397012,2026-05-15 12:47:56.148000+00:00,420,CLASSIC,27.4,MissFortune,BOTTOM,False,2,7,4,0.8571428571428571,11133,18780,20744,19,184,6.715328467153285,2026-05-15 13:15:20.148000+00:00,5.711733333366666,False,29,2,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7861586842,2026-05-21 20:43:49.300000+00:00,420,CLASSIC,31.78333333333333,Nami,UTILITY,False,1,6,18,3.1666666666666665,8428,8793,18367,82,14,0.4404824331410592,2026-05-21 21:15:36.299999998+00:00,9088.485866666666,True,30,1,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7861640966,2026-05-21 21:20:12.932000+00:00,420,CLASSIC,29.25,Jinx,BOTTOM,True,3,9,12,1.6666666666666667,12435,18531,19559,26,197,6.735042735042735,2026-05-21 21:49:27.932000+00:00,4.610533333366666,False,30,2,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7861686459,2026-05-21 21:53:51.787000+00:00,420,CLASSIC,24.9,Caitlyn,BOTTOM,False,4,6,2,1.0,10262,18087,20937,16,205,8.232931726907632,2026-05-21 22:18:45.787000+00:00,4.397583333333333,False,30,3,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7867448142,2026-05-27 12:24:55.011000+00:00,420,CLASSIC,30.433333333333334,Caitlyn,BOTTOM,False,4,8,6,1.25,11379,22394,25644,25,216,7.097480832420591,2026-05-27 12:55:21.010999998+00:00,8046.153733333334,True,31,1,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7868435554,2026-05-28 11:40:03.513000+00:00,420,CLASSIC,21.55,MissFortune,BOTTOM,False,1,2,5,3.0,7634,10812,9394,12,163,7.563805104408352,2026-05-28 12:01:36.513000+00:00,1364.7083666667,True,32,1,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7868446342,2026-05-28 12:06:07.067000+00:00,420,CLASSIC,21.58333333333333,MissFortune,BOTTOM,True,5,5,9,2.8,9110,13107,14694,17,122,5.652509652509653,2026-05-28 12:27:42.066999998+00:00,4.5092333333333325,False,32,2,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7868467252,2026-05-28 12:32:12.994000+00:00,420,CLASSIC,30.933333333333334,MissFortune,BOTTOM,False,1,9,9,1.1111111111111112,12062,20437,28189,19,251,8.114224137931034,2026-05-28 13:03:08.993999998+00:00,4.515450000033334,False,32,3,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7896438657,2026-06-23 09:04:31.877000+00:00,420,CLASSIC,1.3666666666666667,Caitlyn,BOTTOM,True,0,0,0,0.0,556,457,170,0,1,0.7317073170731707,2026-06-23 09:05:53.877000002+00:00,37201.38138333336,True,33,1,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7896437207,2026-06-23 09:11:41.647000+00:00,420,CLASSIC,38.98333333333333,Caitlyn,BOTTOM,True,8,7,13,3.0,16430,30383,24004,43,240,6.15647712697734,2026-06-23 09:50:40.646999998+00:00,5.796166666633334,False,33,2,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7896459317,2026-06-23 09:54:48.552000+00:00,420,CLASSIC,26.516666666666666,Caitlyn,BOTTOM,False,2,9,1,0.3333333333333333,10511,10329,19119,14,214,8.070395977372721,2026-06-23 10:21:19.552000002+00:00,4.131750000033334,False,33,3,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7899398110,2026-06-25 20:43:29.843000+00:00,420,CLASSIC,32.53333333333333,DrMundo,TOP,False,2,8,1,0.375,11279,23414,87188,34,230,7.069672131147541,2026-06-25 21:16:01.842999998+00:00,3502.171516666633,True,34,1,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7899448256,2026-06-25 21:20:51.257000+00:00,420,CLASSIC,27.816666666666663,Caitlyn,BOTTOM,True,5,6,6,1.8333333333333333,11535,24349,15790,13,211,7.585380467345716,2026-06-25 21:48:40.257000002+00:00,4.823566666700001,False,34,2,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7899493841,2026-06-25 21:53:39.884000+00:00,420,CLASSIC,36.48333333333333,Caitlyn,BOTTOM,True,13,7,13,3.7142857142857135,20240,55021,27639,24,291,7.976244860666971,2026-06-25 22:30:08.883999998+00:00,4.9937833333,False,34,3,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7900075953,2026-06-26 15:34:47.883000+00:00,420,CLASSIC,25.7,Caitlyn,BOTTOM,False,7,5,8,3.0,12188,23632,16183,25,219,8.521400778210117,2026-06-26 16:00:29.883000+00:00,1024.6499833333667,True,35,1,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7907260984,2026-07-03 12:29:48.423000+00:00,420,CLASSIC,22.35,Xayah,BOTTOM,True,4,5,7,2.2,10231,13924,13034,13,189,8.456375838926174,2026-07-03 12:52:09.423000+00:00,9869.309000000001,True,36,1,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7907283596,2026-07-03 12:57:41.007000+00:00,420,CLASSIC,33.56666666666667,Xayah,BOTTOM,True,7,3,12,6.333333333333333,16631,28222,25426,20,273,8.133068520357497,2026-07-03 13:31:15.007000002+00:00,5.5264,False,36,2,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7919790870,2026-07-15 22:14:16.772000+00:00,420,CLASSIC,25.3,Sona,UTILITY,False,1,10,12,1.3,7056,7507,22183,59,9,0.3557312252964427,2026-07-15 22:39:34.772000+00:00,17803.029416666635,True,37,1,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7920188141,2026-07-16 14:00:11.656000+00:00,420,CLASSIC,3.433333333333333,Caitlyn,BOTTOM,True,0,0,0,0.0,1311,1577,342,0,25,7.281553398058253,2026-07-16 14:03:37.655999998+00:00,920.6147333333333,True,38,1,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7920201577,2026-07-16 14:08:23.120000+00:00,420,CLASSIC,15.266666666666667,Caitlyn,BOTTOM,True,5,1,4,9.0,6893,9679,6351,6,115,7.532751091703056,2026-07-16 14:23:39.120000002+00:00,4.757733333366667,False,38,2,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7920216623,2026-07-16 14:28:44.389000+00:00,420,CLASSIC,34.78333333333333,Caitlyn,BOTTOM,True,7,6,11,3.0,15846,33411,21767,22,287,8.25107810253953,2026-07-16 15:03:31.388999998+00:00,5.0878166666333335,False,38,3,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7931529940,2026-07-27 16:11:24.008000+00:00,420,CLASSIC,32.516666666666666,DrMundo,TOP,False,4,7,9,1.8571428571428568,12823,35100,91560,26,211,6.4889800102511535,2026-07-27 16:43:55.008000002+00:00,15907.876983333368,True,39,1,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7931580564,2026-07-27 16:53:41.028000+00:00,420,CLASSIC,21.766666666666666,MissFortune,BOTTOM,False,2,8,4,0.75,8517,14024,15788,16,152,6.983154670750383,2026-07-27 17:15:27.028000002+00:00,9.766999999966666,False,39,2,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7947186604,2026-08-11 11:44:05.805000+00:00,420,CLASSIC,22.75,Caitlyn,BOTTOM,True,5,5,8,2.6,10104,16732,13657,19,169,7.428571428571429,2026-08-11 12:06:50.805000+00:00,21268.6462833333,True,40,1,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7947199897,2026-08-11 12:09:34.262000+00:00,420,CLASSIC,28.98333333333333,Caitlyn,BOTTOM,False,6,7,6,1.7142857142857142,11807,13367,16456,21,227,7.832087406555491,2026-08-11 12:38:33.261999998+00:00,2.724283333333333,False,40,2,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7947221060,2026-08-11 12:44:33.672000+00:00,420,CLASSIC,25.78333333333333,Caitlyn,BOTTOM,False,2,9,1,0.3333333333333333,8210,14357,16523,12,165,6.399482870071105,2026-08-11 13:10:20.671999998+00:00,6.006833333366667,False,40,3,False
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7960601839,2026-08-24 14:36:10.565000+00:00,420,CLASSIC,26.25,Caitlyn,BOTTOM,False,3,11,4,0.6363636363636364,8917,11806,18718,11,152,5.79047619047619,2026-08-24 15:02:25.565000+00:00,18805.831550000035,True,41,1,True
18,40uBTnF5b8w6XcX6NT7QlbXcSAzBaU7pCaYnsqf_VhL56vvy8wAeHvtYlsR7DrJvNYDUheP4y6y0qg,DIAMOND,DIAMOND,I,41,firofr,ADR,EUW1_7960624338,2026-08-24 15:08:21.371000+00:00,420,CLASSIC,26.183333333333334,Caitlyn,BOTTOM,False,2,9,6,0.8888888888888888,9280,12958,17853,18,163,6.22533418204965,2026-08-24 15:34:32.370999998+00:00,5.9300999999999995,False,41,2,False
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7219488376,2024-12-08 10:06:04.507000+00:00,420,CLASSIC,25.2,Jayce,TOP,True,7,5,7,2.8,12476,26527,19722,14,178,7.063492063492063,2024-12-08 10:31:16.507000+00:00,,True,1,1,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7219514333,2024-12-08 10:38:28.879000+00:00,420,CLASSIC,31.95,Chogath,TOP,False,7,4,7,3.5,13839,33236,56689,10,224,7.010954616588419,2024-12-08 11:10:25.879000+00:00,7.2062,False,1,2,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7219555884,2024-12-08 11:18:21.788000+00:00,420,CLASSIC,23.816666666666663,Ryze,TOP,True,9,3,10,6.333333333333333,13829,30806,22942,15,221,9.27921623512946,2024-12-08 11:42:10.788000002+00:00,7.931816666666666,False,1,3,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7219591952,2024-12-08 11:54:54.075000+00:00,420,CLASSIC,25.58333333333333,Teemo,TOP,True,6,6,7,2.1666666666666665,12518,29687,22613,12,192,7.504885993485343,2024-12-08 12:20:29.074999998+00:00,12.721449999966667,False,1,4,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7219630133,2024-12-08 12:29:03.793000+00:00,420,CLASSIC,25.633333333333333,LeeSin,JUNGLE,True,14,4,9,5.75,13197,25865,39132,27,156,6.085825747724318,2024-12-08 12:54:41.792999998+00:00,8.578633333366668,False,1,5,False
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7227137066,2024-12-14 10:03:50.562000+00:00,420,CLASSIC,45.583333333333336,Viktor,TOP,False,9,9,9,2.0,17781,73777,46773,29,293,6.427787934186472,2024-12-14 10:49:25.561999998+00:00,8469.146150000033,True,2,1,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7227173447,2024-12-14 10:54:09.245000+00:00,420,CLASSIC,27.23333333333333,Viktor,TOP,True,5,4,9,3.5,12695,31713,19782,16,227,8.335373317013463,2024-12-14 11:21:23.244999998+00:00,4.728050000033334,False,2,2,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7227203313,2024-12-14 11:27:02.369000+00:00,420,CLASSIC,32.38333333333333,Camille,TOP,False,8,6,6,2.333333333333333,15390,41502,48380,15,277,8.553782810087494,2024-12-14 11:59:25.368999998+00:00,5.6520666667,False,2,3,False
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7228551726,2024-12-15 10:12:24.936000+00:00,420,CLASSIC,34.06666666666667,Viktor,MIDDLE,True,11,5,16,5.4,16655,59489,27285,17,264,7.749510763209392,2024-12-15 10:46:28.936000002+00:00,1332.9927833333668,True,3,1,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7228577448,2024-12-15 10:52:32.488000+00:00,420,CLASSIC,20.383333333333333,Sylas,MIDDLE,False,5,7,1,0.8571428571428571,8275,16364,28747,6,135,6.623058053965658,2024-12-15 11:12:55.487999998+00:00,6.059199999966666,False,3,2,False
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7229055990,2024-12-15 16:45:57.507000+00:00,420,CLASSIC,35.483333333333334,Ahri,MIDDLE,False,7,8,14,2.625,15578,46230,37387,16,278,7.834664161578205,2024-12-15 17:21:26.506999998+00:00,333.03365000003333,True,4,1,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7229134206,2024-12-15 17:28:59.824000+00:00,420,CLASSIC,26.433333333333334,Lillia,JUNGLE,True,14,3,7,7.0,14688,32918,51281,18,210,7.944514501891551,2024-12-15 17:55:25.823999998+00:00,7.555283333366666,False,4,2,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7229244646,2024-12-15 18:27:49.638000+00:00,420,CLASSIC,29.6,Shyvana,JUNGLE,False,10,9,2,1.3333333333333333,14590,40956,56621,19,231,7.804054054054053,2024-12-15 18:57:25.638000+00:00,32.396900000033334,False,4,3,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7229309136,2024-12-15 19:05:46.860000+00:00,420,CLASSIC,30.366666666666667,Rammus,JUNGLE,True,6,2,19,12.5,12762,27514,40080,22,186,6.125137211855105,2024-12-15 19:36:08.860000002+00:00,8.3537,False,4,4,False
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7758545478,2026-03-01 13:42:09.029000+00:00,420,CLASSIC,33.8,Xayah,BOTTOM,True,9,10,9,1.8,19366,39186,37526,10,342,10.118343195266274,2026-03-01 14:15:57.029000+00:00,634686.0028166666,True,5,1,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7758609100,2026-03-01 14:22:45.895000+00:00,420,CLASSIC,27.08333333333333,Sivir,BOTTOM,False,4,10,2,0.6,12624,23142,24076,12,251,9.267692307692307,2026-03-01 14:49:50.894999998+00:00,6.814433333333333,False,5,2,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7758700618,2026-03-01 15:13:45.179000+00:00,420,CLASSIC,21.816666666666663,Vayne,BOTTOM,True,10,6,7,2.833333333333333,11663,26609,17280,11,171,7.838044308632544,2026-03-01 15:35:34.179000002+00:00,23.904733333366668,False,5,3,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7758746334,2026-03-01 15:41:06.127000+00:00,420,CLASSIC,32.06666666666667,Jinx,BOTTOM,True,11,10,10,2.1,18969,35564,33526,8,262,8.17047817047817,2026-03-01 16:13:10.127000002+00:00,5.532466666633334,False,5,4,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7758896191,2026-03-01 17:04:06.367000+00:00,420,CLASSIC,24.666666666666668,Caitlyn,BOTTOM,True,10,9,11,2.333333333333333,17181,33763,18711,1,199,8.067567567567567,2026-03-01 17:28:46.367000002+00:00,50.937333333299996,False,5,5,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7758956194,2026-03-01 17:37:29.837000+00:00,420,CLASSIC,23.366666666666667,Viktor,MIDDLE,True,7,4,2,2.25,11537,22874,14287,11,230,9.843081312410842,2026-03-01 18:00:51.837000002+00:00,8.724499999966667,False,5,6,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7759023194,2026-03-01 18:13:56.733000+00:00,420,CLASSIC,35.666666666666664,Ezreal,BOTTOM,True,7,12,6,1.0833333333333333,17574,38248,45386,12,294,8.242990654205608,2026-03-01 18:49:36.733000002+00:00,13.081599999966667,False,5,7,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7759107521,2026-03-01 18:54:26.428000+00:00,420,CLASSIC,27.23333333333333,Sivir,BOTTOM,True,15,6,6,3.5,18659,36822,21392,13,261,9.583843329253366,2026-03-01 19:21:40.427999998+00:00,4.828249999966667,False,5,8,True
17,5Yadqb7nwcviEzAqpBBeiVoXBwXj5z5pO12cV5yYhnKiIDoudPFslG-AyP4L2qS-Zg6gN19cIKnA-A,DIAMOND,DIAMOND,IV,10,just observing,9999,EUW1_7759191179,2026-03-01 19:40:56.390000+00:00,420,CLASSIC,27.183333333333334,Xayah,BOTTOM,False,6,11,3,0.8181818181818182,13345,26831,26692,13,208,7.651747394236665,2026-03-01 20:08:07.389999998+00:00,19.266033333366668,False,5,9,False
